eff_dt,merchant_nm,cust_no
8/14/2017,TA WAN,1037000.4
8/7/2017,TA WAN,3197371.4
8/13/2017,TA WAN,3859734.4
8/19/2017,TA WAN,1646507.2
8/17/2017,LEGEND OF NOODLE,397785.2
8/16/2017,LEGEND OF NOODLE,1615475.2
8/27/2017,LEGEND OF NOODLE,1616682.8
8/19/2017,LEGEND OF NOODLE,80651.8
8/16/2017,LEGEND OF NOODLE,59952.6
8/19/2017,LEGEND OF NOODLE,3086370.8
8/27/2017,LEGEND OF NOODLE,2583119
8/27/2017,LEGEND OF NOODLE,1860751.8
8/17/2017,LEGEND OF NOODLE,2898570
8/7/2017,LEGEND OF NOODLE,2444157.6
8/27/2017,LEGEND OF NOODLE,1020987.4
8/28/2017,LEGEND OF NOODLE,205850.8
8/27/2017,LEGEND OF NOODLE,135513.8
8/19/2017,LEGEND OF NOODLE,1402506.6
8/18/2017,LEGEND OF NOODLE,895254.8
8/27/2017,LEGEND OF NOODLE,1709686
8/12/2017,LEGEND OF NOODLE,167737.4
8/20/2017,LEGEND OF NOODLE,63738.4
8/10/2017,LEGEND OF NOODLE,1420343
8/17/2017,LEGEND OF NOODLE,87755.2
8/20/2017,LEGEND OF NOODLE,2603522.2
8/28/2017,LEGEND OF NOODLE,2041688
8/26/2017,LEGEND OF NOODLE,557353.8
8/31/2017,LEGEND OF NOODLE,1764127.2
8/2/2017,LEGEND OF NOODLE,1554020.6
8/2/2017,LEGEND OF NOODLE,2492669.2
8/7/2017,LEGEND OF NOODLE,74120.4
8/13/2017,LEGEND OF NOODLE,1872264
8/12/2017,LEGEND OF NOODLE,74128
8/4/2017,LEGEND OF NOODLE,2365120.4
8/2/2017,LEGEND OF NOODLE,1726479.6
8/2/2017,LEGEND OF NOODLE,1657927.6
8/4/2017,LEGEND OF NOODLE,1252788.2
8/13/2017,LEGEND OF NOODLE,161995.6
8/5/2017,LEGEND OF NOODLE,133349.6
8/30/2017,LEGEND OF NOODLE,3001259.8
8/10/2017,LEGEND OF NOODLE,100257.4
8/3/2017,LEGEND OF NOODLE,533095.4
8/2/2017,LEGEND OF NOODLE,462143.8
8/6/2017,LEGEND OF NOODLE,1542258.8
8/12/2017,LEGEND OF NOODLE,1370743.6
8/13/2017,LEGEND OF NOODLE,578660
8/13/2017,LEGEND OF NOODLE,1116458.8
8/6/2017,LEGEND OF NOODLE,1657514.8
8/4/2017,LEGEND OF NOODLE,1761359
8/31/2017,LEGEND OF NOODLE,1724226
8/13/2017,LEGEND OF NOODLE,207720.4
8/13/2017,LEGEND OF NOODLE,1099987.2
8/10/2017,LEGEND OF NOODLE,477542.6
8/2/2017,LEGEND OF NOODLE,561801.4
8/5/2017,LEGEND OF NOODLE,890922.2
8/31/2017,LEGEND OF NOODLE,12524.6
8/13/2017,LEGEND OF NOODLE,600759.2
8/8/2017,LEGEND OF NOODLE,929416.4
8/3/2017,LEGEND OF NOODLE,1508031.2
8/6/2017,LEGEND OF NOODLE,984771.6
8/22/2017,LEGEND OF NOODLE,898300.8
8/25/2017,LEGEND OF NOODLE,885309
8/25/2017,LEGEND OF NOODLE,2409048.8
8/22/2017,LEGEND OF NOODLE,1477115.2
8/23/2017,LEGEND OF NOODLE,149906
8/22/2017,LEGEND OF NOODLE,1816500.4
8/25/2017,LEGEND OF NOODLE,1727288.6
8/5/2017,LEGEND OF NOODLE,968111.6
8/22/2017,LEGEND OF NOODLE,3277149.4
8/23/2017,LEGEND OF NOODLE,1643332.2
8/23/2017,LEGEND OF NOODLE,881733.6
8/25/2017,LEGEND OF NOODLE,509488.8
8/18/2017,LEGEND OF NOODLE,1249036.2
8/19/2017,LEGEND OF NOODLE,3054276.6
8/11/2017,LEGEND OF NOODLE,319976.4
8/11/2017,LEGEND OF NOODLE,2113741.8
8/11/2017,LEGEND OF NOODLE,336916.8
8/17/2017,LEGEND OF NOODLE,1176914.6
8/24/2017,LEGEND OF NOODLE,2720119
8/17/2017,LEGEND OF NOODLE,1251895.6
8/19/2017,LEGEND OF NOODLE,1746012.2
8/21/2017,LEGEND OF NOODLE,1463826.2
8/15/2017,LEGEND OF NOODLE,2260328.6
8/20/2017,LEGEND OF NOODLE,838078.2
8/6/2017,LEGEND OF NOODLE,442149.6
8/15/2017,LEGEND OF NOODLE,835302
8/21/2017,LEGEND OF NOODLE,112268
8/7/2017,LEGEND OF NOODLE,2105292.6
8/21/2017,LEGEND OF NOODLE,1890482.6
8/20/2017,LEGEND OF NOODLE,1934378.6
8/4/2017,LEGEND OF NOODLE,1071624.6
8/7/2017,LEGEND OF NOODLE,1400204.6
8/20/2017,LEGEND OF NOODLE,2006051
8/6/2017,LEGEND OF NOODLE,977924.4
8/6/2017,LEGEND OF NOODLE,1129123.6
8/28/2017,KTV KARAOKE,596313.8
8/19/2017,KTV KARAOKE,504361.4
8/11/2017,KTV KARAOKE,907208.2
8/15/2017,KTV KARAOKE,2748538.4
8/2/2017,KTV KARAOKE,108169.6
8/25/2017,KTV KARAOKE,85820.8
8/26/2017,KTV KARAOKE,3920181.4
8/3/2017,KTV KARAOKE,111722.2
8/7/2017,KTV KARAOKE,204994.8
8/10/2017,KTV KARAOKE,86896.4
8/11/2017,CRYSTAL JADE,1586299.6
8/17/2017,CRYSTAL JADE,1503403.4
8/24/2017,CRYSTAL JADE,2463513
8/17/2017,CRYSTAL JADE,843589.8
8/17/2017,CRYSTAL JADE,1933029.2
8/11/2017,CRYSTAL JADE,1731814.4
8/24/2017,CRYSTAL JADE,2145351
8/11/2017,CRYSTAL JADE,1858518.8
8/11/2017,CRYSTAL JADE,479613.8
8/18/2017,CRYSTAL JADE,984608
8/22/2017,CRYSTAL JADE,1767218.2
8/17/2017,CRYSTAL JADE,1078865.2
8/17/2017,CRYSTAL JADE,631390.2
8/17/2017,CRYSTAL JADE,581785
8/24/2017,CRYSTAL JADE,1128648.2
8/16/2017,CRYSTAL JADE,916943.6
8/17/2017,CRYSTAL JADE,1635668.4
8/11/2017,CRYSTAL JADE,2049702
8/24/2017,CRYSTAL JADE,1913906.6
8/28/2017,CRYSTAL JADE,899626.6
8/11/2017,CRYSTAL JADE,1517962
8/24/2017,CRYSTAL JADE,1965237.4
8/17/2017,CRYSTAL JADE,1713740.6
8/18/2017,CRYSTAL JADE,428989
8/3/2017,CRYSTAL JADE,1104468.8
8/12/2017,CRYSTAL JADE,62756.6
8/3/2017,CRYSTAL JADE,64829.4
8/3/2017,CRYSTAL JADE,101962.6
8/12/2017,CRYSTAL JADE,99173.8
8/3/2017,CRYSTAL JADE,2605054.6
8/6/2017,CRYSTAL JADE,1523943.8
8/14/2017,CRYSTAL JADE,3369475.4
8/3/2017,CRYSTAL JADE,58768.8
8/8/2017,CRYSTAL JADE,664329.4
8/2/2017,CRYSTAL JADE,1354554.8
8/13/2017,CRYSTAL JADE,58943.4
8/5/2017,CRYSTAL JADE,1312052.6
8/3/2017,CRYSTAL JADE,881892.4
8/13/2017,CRYSTAL JADE,1401934
8/10/2017,CRYSTAL JADE,2509171
8/14/2017,CRYSTAL JADE,1130858
8/13/2017,CRYSTAL JADE,58943.4
8/2/2017,CRYSTAL JADE,234930
8/6/2017,CRYSTAL JADE,1921162.2
8/31/2017,CRYSTAL JADE,64457.4
8/31/2017,CRYSTAL JADE,64457.4
8/31/2017,CRYSTAL JADE,838344
8/10/2017,CRYSTAL JADE,3572228.8
8/12/2017,CRYSTAL JADE,1944201
8/3/2017,CRYSTAL JADE,64457.4
8/12/2017,CRYSTAL JADE,828348.6
8/3/2017,CRYSTAL JADE,64457.4
8/13/2017,CRYSTAL JADE,61549.6
8/12/2017,CRYSTAL JADE,2653352.2
8/13/2017,CRYSTAL JADE,58943.4
8/29/2017,CRYSTAL JADE,1574792.8
8/29/2017,CRYSTAL JADE,1830408.6
8/6/2017,CRYSTAL JADE,3014255.4
8/12/2017,CRYSTAL JADE,535000.4
8/12/2017,CRYSTAL JADE,1255750
8/31/2017,CRYSTAL JADE,2071290
8/10/2017,CRYSTAL JADE,2818179.8
8/2/2017,CRYSTAL JADE,102136.8
8/12/2017,CRYSTAL JADE,1586299.6
8/13/2017,CRYSTAL JADE,2132523.2
8/13/2017,CRYSTAL JADE,2298134.2
8/12/2017,CRYSTAL JADE,1856389.6
8/6/2017,CRYSTAL JADE,99996.4
8/6/2017,CRYSTAL JADE,1737354.2
8/12/2017,CRYSTAL JADE,2145351
8/12/2017,CRYSTAL JADE,505608.8
8/12/2017,CRYSTAL JADE,928260.6
8/6/2017,CRYSTAL JADE,2497662
8/13/2017,CRYSTAL JADE,1148167.8
8/13/2017,CRYSTAL JADE,67228.6
8/12/2017,CRYSTAL JADE,1771070.4
8/30/2017,CRYSTAL JADE,2608116.8
8/8/2017,CRYSTAL JADE,3842868
8/10/2017,CRYSTAL JADE,1200497.4
8/14/2017,CRYSTAL JADE,293663.6
8/6/2017,CRYSTAL JADE,1691344.4
8/20/2017,CRYSTAL JADE,581703
8/9/2017,CRYSTAL JADE,719142.8
8/20/2017,CRYSTAL JADE,160293.4
8/5/2017,CRYSTAL JADE,828348.6
8/15/2017,CRYSTAL JADE,57246.6
8/20/2017,CRYSTAL JADE,2372005.6
8/7/2017,CRYSTAL JADE,1447772.4
8/6/2017,CRYSTAL JADE,1173742.8
8/9/2017,CRYSTAL JADE,1695388.6
8/4/2017,CRYSTAL JADE,1046069.2
8/6/2017,CRYSTAL JADE,746652.6
8/6/2017,CRYSTAL JADE,120889.4
8/15/2017,CRYSTAL JADE,1268698
8/19/2017,CRYSTAL JADE,1697944.4
8/20/2017,CRYSTAL JADE,2365305.6
8/9/2017,CRYSTAL JADE,1830140.2
8/5/2017,CRYSTAL JADE,484197.4
8/6/2017,CRYSTAL JADE,1715782
8/19/2017,CRYSTAL JADE,2193405.6
8/20/2017,CRYSTAL JADE,793645.8
8/15/2017,CRYSTAL JADE,825014.6
8/15/2017,CRYSTAL JADE,719142.8
8/19/2017,CRYSTAL JADE,2119460.2
8/20/2017,CRYSTAL JADE,2081043.4
8/5/2017,CRYSTAL JADE,2527968.2
8/7/2017,CRYSTAL JADE,1852268.2
8/6/2017,CRYSTAL JADE,1480062.8
8/6/2017,CRYSTAL JADE,130336.8
8/21/2017,CRYSTAL JADE,2011105.4
8/7/2017,CRYSTAL JADE,836362.8
8/21/2017,CRYSTAL JADE,388692.8
8/20/2017,CRYSTAL JADE,1107609.6
8/20/2017,CRYSTAL JADE,1272761.6
8/4/2017,CRYSTAL JADE,919888.4
8/23/2017,CRYSTAL JADE,130153.2
8/25/2017,CRYSTAL JADE,24029.2
8/1/2017,CRYSTAL JADE,1548475.6
8/1/2017,CRYSTAL JADE,1578797
8/25/2017,CRYSTAL JADE,282697.2
8/25/2017,CRYSTAL JADE,1125891
8/25/2017,CRYSTAL JADE,1611718
8/22/2017,CRYSTAL JADE,1659270.2
8/25/2017,CRYSTAL JADE,1370504.2
8/13/2017,CRYSTAL JADE,495799.6
8/17/2017,CRYSTAL JADE,1466295
8/4/2017,CRYSTAL JADE,1274373
8/25/2017,CRYSTAL JADE,803649.6
8/18/2017,CRYSTAL JADE,1623014.2
8/28/2017,CRYSTAL JADE,2653352.2
8/26/2017,CRYSTAL JADE,1021236.8
8/26/2017,CRYSTAL JADE,2119620.2
8/27/2017,CRYSTAL JADE,116205.8
8/27/2017,CRYSTAL JADE,683739
8/26/2017,CRYSTAL JADE,1482857.4
8/13/2017,CRYSTAL JADE,593196.6
8/27/2017,CRYSTAL JADE,2817247
8/27/2017,CRYSTAL JADE,809496
8/27/2017,CRYSTAL JADE,1743139.4
8/26/2017,CRYSTAL JADE,875304.4
8/28/2017,CRYSTAL JADE,782271.6
8/26/2017,CRYSTAL JADE,318838.8
8/26/2017,CRYSTAL JADE,1509763
8/21/2017,CRYSTAL JADE,1233907.6
8/19/2017,CRYSTAL JADE,1678846.4
8/17/2017,CRYSTAL JADE,1185698
8/19/2017,CRYSTAL JADE,366759.2
8/28/2017,CRYSTAL JADE,58825.2
8/27/2017,CRYSTAL JADE,2017031.2
8/28/2017,CRYSTAL JADE,828348.6
8/26/2017,CRYSTAL JADE,984789.4
8/20/2017,CRYSTAL JADE,2119620.2
8/27/2017,CRYSTAL JADE,1095655.4
8/28/2017,CRYSTAL JADE,111840
8/26/2017,CRYSTAL JADE,1021236.8
8/12/2017,CRYSTAL JADE,509488.8
8/18/2017,CRYSTAL JADE,128048.2
8/27/2017,CRYSTAL JADE,2605054.6
8/26/2017,CRYSTAL JADE,52476.6
8/26/2017,CRYSTAL JADE,1042298.2
8/26/2017,CRYSTAL JADE,1906193
8/17/2017,CRYSTAL JADE,1677890
8/17/2017,CRYSTAL JADE,1042876.4
8/19/2017,CRYSTAL JADE,925053.8
8/19/2017,CRYSTAL JADE,71333.4
8/13/2017,CRYSTAL JADE,970854.4
8/25/2017,CRYSTAL JADE,7277.6
8/12/2017,CRYSTAL JADE,779839.6
8/13/2017,THE DUCK KING,2062292.4
8/11/2017,THE DUCK KING,1674209
8/13/2017,THE DUCK KING,582044.6
8/10/2017,THE DUCK KING,1772130
8/13/2017,THE DUCK KING,1738468
8/3/2017,THE DUCK KING,2083837.8
8/13/2017,THE DUCK KING,2032350.2
8/13/2017,THE DUCK KING,2262574.8
8/8/2017,THE DUCK KING,104347
8/13/2017,THE DUCK KING,85863
8/5/2017,THE DUCK KING,1618191.8
8/10/2017,THE DUCK KING,84502.6
8/14/2017,THE DUCK KING,127330.6
8/31/2017,THE DUCK KING,1766623.8
8/8/2017,THE DUCK KING,112478.4
8/7/2017,THE DUCK KING,934932.4
8/10/2017,THE DUCK KING,103668
8/5/2017,THE DUCK KING,3636947.8
8/13/2017,THE DUCK KING,1200775.8
8/13/2017,THE DUCK KING,676446.8
8/10/2017,THE DUCK KING,115113.4
8/2/2017,THE DUCK KING,1918050.2
8/13/2017,THE DUCK KING,1975569.6
8/13/2017,THE DUCK KING,95991.2
8/14/2017,THE DUCK KING,2068302.4
8/30/2017,THE DUCK KING,2075205.2
8/30/2017,THE DUCK KING,78184.2
8/13/2017,THE DUCK KING,1434235
8/12/2017,THE DUCK KING,287657.2
8/13/2017,THE DUCK KING,118024.4
8/29/2017,THE DUCK KING,3652035
8/11/2017,THE DUCK KING,1685819.2
8/4/2017,THE DUCK KING,1941093.6
8/22/2017,THE DUCK KING,4005745
8/3/2017,THE DUCK KING,1674209
8/17/2017,THE DUCK KING,2406759.6
8/18/2017,THE DUCK KING,800362.6
8/17/2017,THE DUCK KING,104457.6
8/27/2017,THE DUCK KING,1313846
8/17/2017,THE DUCK KING,141967
8/25/2017,THE DUCK KING,547241.4
8/12/2017,THE DUCK KING,594934
8/17/2017,THE DUCK KING,85863
8/4/2017,THE DUCK KING,1155463.8
8/18/2017,THE DUCK KING,2613376.8
8/11/2017,THE DUCK KING,466892
8/17/2017,THE DUCK KING,936249.4
8/17/2017,THE DUCK KING,121902.8
8/17/2017,THE DUCK KING,1581186.2
8/19/2017,THE DUCK KING,1492275.4
8/19/2017,THE DUCK KING,726566.6
8/20/2017,THE DUCK KING,2071945.6
8/17/2017,THE DUCK KING,1648891.2
8/19/2017,THE DUCK KING,1763951.6
8/20/2017,THE DUCK KING,581785
8/27/2017,THE DUCK KING,2250302.2
8/27/2017,THE DUCK KING,2071945.6
8/27/2017,THE DUCK KING,2411953.2
8/27/2017,THE DUCK KING,733964.2
8/28/2017,THE DUCK KING,656581.6
8/3/2017,THE DUCK KING,1837855
8/12/2017,THE DUCK KING,781150.4
8/17/2017,THE DUCK KING,2203182.4
8/26/2017,THE DUCK KING,668866.6
8/26/2017,THE DUCK KING,1866177.8
8/27/2017,THE DUCK KING,57016.8
8/12/2017,THE DUCK KING,4078338.4
8/17/2017,THE DUCK KING,1244638.8
8/17/2017,THE DUCK KING,588482.6
8/20/2017,THE DUCK KING,930188.8
8/17/2017,THE DUCK KING,1551882.2
8/18/2017,THE DUCK KING,578103
8/20/2017,THE DUCK KING,332140.8
8/12/2017,THE DUCK KING,2982778
8/15/2017,THE DUCK KING,574195.6
8/5/2017,THE DUCK KING,529122.2
8/1/2017,THE DUCK KING,1771915.8
8/19/2017,THE DUCK KING,1269088.6
8/9/2017,THE DUCK KING,1830656.4
8/9/2017,THE DUCK KING,897587
8/19/2017,THE DUCK KING,164077.8
8/2/2017,THE DUCK KING,1652192.6
8/19/2017,THE DUCK KING,796564.8
8/9/2017,THE DUCK KING,1681529.4
8/6/2017,THE DUCK KING,59504
8/20/2017,THE DUCK KING,1022072
8/29/2017,THE DUCK KING,4005745
8/20/2017,THE DUCK KING,272871.4
8/20/2017,THE DUCK KING,2149146
8/9/2017,THE DUCK KING,111140.6
8/5/2017,THE DUCK KING,1492275.4
8/21/2017,THE DUCK KING,885506
8/20/2017,THE DUCK KING,3944445.6
8/26/2017,THE DUCK KING,1872792.4
8/22/2017,THE DUCK KING,2613376.8
8/5/2017,THE DUCK KING,2333055.6
8/4/2017,THE DUCK KING,107520.2
8/22/2017,THE DUCK KING,2082533.4
8/13/2017,THE DUCK KING,127371.6
8/1/2017,THE DUCK KING,3030711
8/7/2017,THE DUCK KING,324339.6
8/23/2017,THE DUCK KING,832469.2
8/23/2017,THE DUCK KING,1537293.6
8/4/2017,THE DUCK KING,2707291
8/22/2017,THE DUCK KING,2607102.8
8/1/2017,THE DUCK KING,2187784
8/23/2017,THE DUCK KING,2817457
8/17/2017,THE DUCK KING,5381
8/25/2017,THE DUCK KING,1253332.6
8/4/2017,THE DUCK KING,1229643.6
8/25/2017,THE DUCK KING,59297.2
8/4/2017,THE DUCK KING,2613376.8
8/2/2017,FOOD COURT,144487.6
8/29/2017,FOOD COURT,1363274.2
8/9/2017,FOOD COURT,2113741.8
8/23/2017,FOOD COURT,312443.6
8/13/2017,FOOD COURT,997152.6
8/15/2017,FOOD COURT,2785541.6
8/2/2017,FOOD COURT,2113741.8
8/7/2017,FOOD COURT,2113741.8
8/19/2017,FOOD COURT,1652831
8/3/2017,FOOD COURT,2622322.6
8/1/2017,FOOD COURT,2694670.4
8/30/2017,FOOD COURT,606069.6
8/21/2017,FOOD COURT,144487.6
8/24/2017,FOOD COURT,902048.2
8/13/2017,FOOD COURT,940857.8
8/13/2017,FOOD COURT,1656988.4
8/25/2017,FOOD COURT,431394.6
8/19/2017,FOOD COURT,696056.8
8/7/2017,FOOD COURT,1941942.8
8/3/2017,FOOD COURT,1941942.8
8/5/2017,FOOD COURT,1474214.2
8/3/2017,FOOD COURT,2565267.4
8/9/2017,FOOD COURT,144487.6
8/30/2017,FOOD COURT,928366.2
8/10/2017,FOOD COURT,2113741.8
8/14/2017,FOOD COURT,1871127.8
8/27/2017,FOOD COURT,2719584
8/5/2017,FOOD COURT,350047.2
8/30/2017,FOOD COURT,641318.2
8/19/2017,FOOD COURT,2194847.8
8/9/2017,FOOD COURT,144487.6
8/8/2017,FOOD COURT,2113741.8
8/13/2017,FOOD COURT,92155.4
8/5/2017,FOOD COURT,389153.6
8/18/2017,FOOD COURT,2648189.8
8/5/2017,FOOD COURT,311872.2
8/13/2017,FOOD COURT,2815763.2
8/9/2017,FOOD COURT,1035478
8/21/2017,FOOD COURT,391971.8
8/28/2017,FOOD COURT,879276.4
8/25/2017,FOOD COURT,900567.4
8/29/2017,FOOD COURT,1320003.8
8/28/2017,FOOD COURT,2113741.8
8/7/2017,FOOD COURT,770537.8
8/3/2017,FOOD COURT,1735908.4
8/7/2017,FOOD COURT,2113741.8
8/26/2017,FOOD COURT,1000644.2
8/9/2017,FOOD COURT,2122994.2
8/14/2017,FOOD COURT,1636338.8
8/31/2017,FOOD COURT,2111702.8
8/16/2017,FOOD COURT,562667.2
8/25/2017,FOOD COURT,161639.8
8/25/2017,FOOD COURT,1882284.4
8/11/2017,FOOD COURT,1076499
8/4/2017,FOOD COURT,2113741.8
8/28/2017,FOOD COURT,782687.4
8/22/2017,FOOD COURT,1719937.4
8/5/2017,FOOD COURT,2908362.6
8/16/2017,FOOD COURT,1941942.8
8/31/2017,FOOD COURT,537293.8
8/13/2017,FOOD COURT,135606
8/27/2017,FOOD COURT,1467628
8/13/2017,FOOD COURT,1092963.6
8/25/2017,FOOD COURT,1191267
8/6/2017,FOOD COURT,1155015
8/17/2017,FOOD COURT,1656988.4
8/4/2017,FOOD COURT,1390400.2
8/2/2017,FOOD COURT,1609298.2
8/20/2017,FOOD COURT,299709.8
8/16/2017,FOOD COURT,1224448.2
8/5/2017,FOOD COURT,1446554.8
8/5/2017,FOOD COURT,2662764
8/17/2017,FOOD COURT,1143611.2
8/4/2017,FOOD COURT,105024
8/9/2017,FOOD COURT,1122383.6
8/6/2017,FOOD COURT,1718788.8
8/13/2017,FOOD COURT,2815763.2
8/1/2017,FOOD COURT,2113741.8
8/6/2017,FOOD COURT,1047804.6
8/6/2017,FOOD COURT,2530131.6
8/14/2017,FOOD COURT,2113741.8
8/6/2017,FOOD COURT,1377544.8
8/28/2017,FOOD COURT,660598.4
8/3/2017,FOOD COURT,103968.4
8/3/2017,FOOD COURT,1576760.4
8/20/2017,FOOD COURT,1377544.8
8/11/2017,FOOD COURT,1457732.4
8/4/2017,FOOD COURT,1406777
8/7/2017,VERDE,1653372.6
8/6/2017,VERDE,1653372.6
8/7/2017,VERDE,1456124.2
8/10/2017,VERDE,1653372.6
8/6/2017,VERDE,1456124.2
8/4/2017,VERDE,1456124.2
8/10/2017,KOPI KENANGAN,1403919
8/18/2017,KOPI KENANGAN,779391.6
8/31/2017,KOPI KENANGAN,1186022.6
8/31/2017,KOPI KENANGAN,2011196.6
8/10/2017,KOPI KENANGAN,1385904.4
8/10/2017,KOPI KENANGAN,1214557
8/31/2017,KOPI KENANGAN,624555.6
8/10/2017,KOPI KENANGAN,136783.6
8/3/2017,KOPI KENANGAN,1114749
8/31/2017,KOPI KENANGAN,1922334.4
8/31/2017,KOPI KENANGAN,2184116
8/10/2017,KOPI KENANGAN,1313896.4
8/31/2017,KOPI KENANGAN,1739272.2
8/10/2017,KOPI KENANGAN,1441756.4
8/31/2017,KOPI KENANGAN,1937242.8
8/31/2017,KOPI KENANGAN,1883305
8/13/2017,KOPI KENANGAN,818763.2
8/31/2017,KOPI KENANGAN,90958.4
8/10/2017,KOPI KENANGAN,1789050.4
8/10/2017,KOPI KENANGAN,985330.2
8/10/2017,KOPI KENANGAN,985330.2
8/31/2017,KOPI KENANGAN,2240984.6
8/10/2017,KOPI KENANGAN,123656.8
8/23/2017,KOPI KENANGAN,1587781
8/10/2017,KOPI KENANGAN,1462302.4
8/31/2017,KOPI KENANGAN,2011196.6
8/23/2017,KOPI KENANGAN,177964.2
8/18/2017,KOPI KENANGAN,363185.8
8/31/2017,KOPI KENANGAN,1587781
8/10/2017,KOPI KENANGAN,1155018.2
8/10/2017,KOPI KENANGAN,195759.4
8/5/2017,KOPI KENANGAN,3859734.4
8/27/2017,KOPI KENANGAN,2450264.6
8/26/2017,KOPI KENANGAN,2450264.6
8/19/2017,KOPI KENANGAN,1532144.8
8/19/2017,KOPI KENANGAN,303515.6
8/17/2017,KOPI KENANGAN,3937432.2
8/14/2017,KOPI KENANGAN,2256638.6
8/16/2017,KOPI KENANGAN,81878.6
8/17/2017,KOPI KENANGAN,1167712.2
8/17/2017,KOPI KENANGAN,996817.4
8/23/2017,KOPI KENANGAN,1093873.2
8/23/2017,KOPI KENANGAN,1325823.2
8/23/2017,KOPI KENANGAN,81878.6
8/23/2017,KOPI KENANGAN,1614986.8
8/23/2017,KOPI KENANGAN,1921915
8/23/2017,KOPI KENANGAN,244216.4
8/23/2017,KOPI KENANGAN,1347457.2
8/24/2017,KOPI KENANGAN,1842168.6
8/23/2017,KOPI KENANGAN,2090321
8/23/2017,KOPI KENANGAN,954228.8
8/23/2017,KOPI KENANGAN,154905
8/23/2017,KOPI KENANGAN,287067.6
8/17/2017,KOPI KENANGAN,2677151.6
8/16/2017,KOPI KENANGAN,99241
8/17/2017,KOPI KENANGAN,1920390
8/16/2017,KOPI KENANGAN,1140138
8/17/2017,KOPI KENANGAN,1102424.2
8/17/2017,KOPI KENANGAN,320337
8/15/2017,KOPI KENANGAN,351077.8
8/17/2017,KOPI KENANGAN,428589.6
8/16/2017,KOPI KENANGAN,3247684.4
8/17/2017,KOPI KENANGAN,1816159.8
8/17/2017,KOPI KENANGAN,1816159.8
8/18/2017,KOPI KENANGAN,2648189.8
8/17/2017,KOPI KENANGAN,1908646
8/16/2017,KOPI KENANGAN,1138273.6
8/10/2017,KOPI KENANGAN,177964.2
8/4/2017,KOPI KENANGAN,3140320.8
8/13/2017,KOPI KENANGAN,3859734.4
8/12/2017,KOPI KENANGAN,534513.6
8/3/2017,KOPI KENANGAN,1321218.8
8/10/2017,KOPI KENANGAN,1517076.6
8/10/2017,KOPI KENANGAN,69271.6
8/10/2017,KOPI KENANGAN,1957468
8/10/2017,KOPI KENANGAN,196302
8/14/2017,KOPI KENANGAN,1594859.4
8/10/2017,KOPI KENANGAN,1136536.4
8/8/2017,KOPI KENANGAN,67035.2
8/8/2017,KOPI KENANGAN,1109315.2
8/31/2017,KOPI KENANGAN,111270.4
8/31/2017,KOPI KENANGAN,1337001.2
8/31/2017,KOPI KENANGAN,1755503
8/31/2017,KOPI KENANGAN,2392450.2
8/31/2017,KOPI KENANGAN,1547483.4
8/31/2017,KOPI KENANGAN,1436390.8
8/31/2017,KOPI KENANGAN,2773520.8
8/31/2017,KOPI KENANGAN,1981187
8/31/2017,KOPI KENANGAN,3221995.4
8/22/2017,KOPI KENANGAN,1631712.2
8/4/2017,KOPI KENANGAN,1829660.4
8/11/2017,KOPI KENANGAN,928313.6
8/13/2017,KOPI KENANGAN,732977.6
8/13/2017,KOPI KENANGAN,732977.6
8/12/2017,KOPI KENANGAN,89936
8/13/2017,KOPI KENANGAN,732977.6
8/13/2017,KOPI KENANGAN,955915.2
8/5/2017,KOPI KENANGAN,2063985
8/11/2017,KOPI KENANGAN,1622935.8
8/28/2017,KOPI KENANGAN,67626.8
8/28/2017,KOPI KENANGAN,177964.2
8/28/2017,KOPI KENANGAN,940333.4
8/28/2017,KOPI KENANGAN,707377
8/28/2017,KOPI KENANGAN,1307547.6
8/28/2017,KOPI KENANGAN,1254926.6
8/28/2017,KOPI KENANGAN,547244.8
8/28/2017,KOPI KENANGAN,885994.8
8/6/2017,KOPI KENANGAN,730148.8
8/6/2017,KOPI KENANGAN,2151120.8
8/30/2017,KOPI KENANGAN,1898198.4
8/28/2017,KOPI KENANGAN,2707291
8/28/2017,KOPI KENANGAN,136607.4
8/28/2017,KOPI KENANGAN,1296748.2
8/28/2017,KOPI KENANGAN,154974
8/27/2017,KOPI KENANGAN,2141189.8
8/27/2017,KOPI KENANGAN,995037
8/6/2017,KOPI KENANGAN,1779694.2
8/5/2017,KOPI KENANGAN,1763985.2
8/28/2017,KOPI KENANGAN,2207651.4
8/28/2017,KOPI KENANGAN,58710.4
8/28/2017,KOPI KENANGAN,993562.8
8/28/2017,KOPI KENANGAN,1806925.6
8/28/2017,KOPI KENANGAN,1964160
8/28/2017,KOPI KENANGAN,686582.4
8/11/2017,KOPI KENANGAN,120630
8/27/2017,KOPI KENANGAN,115588
8/27/2017,KOPI KENANGAN,1504160.2
8/27/2017,KOPI KENANGAN,1550802.6
8/29/2017,KOPI KENANGAN,627627.4
8/30/2017,KOPI KENANGAN,1160814.2
8/29/2017,KOPI KENANGAN,547244.8
8/7/2017,KOPI KENANGAN,350407.4
8/7/2017,KOPI KENANGAN,908330
8/30/2017,KOPI KENANGAN,1779540.4
8/7/2017,KOPI KENANGAN,2776661.6
8/29/2017,KOPI KENANGAN,726238.4
8/29/2017,KOPI KENANGAN,68976.4
8/29/2017,KOPI KENANGAN,1679167.2
8/13/2017,KOPI KENANGAN,2338740
